rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
2945,"So, you won't need the sunblock.",1.1478260869565218,0.0354624633918728,115,99,15,1
2946,I am so sick of krill,1.1478260869565218,0.0332420066861674,115,98,17,0
2947,I really have to work on my breach.,1.1478260869565218,0.0395309614405387,115,101,11,3
2948,Murphy's Law of Island Stranding.,1.1478260869565218,0.0395309614405387,115,101,11,3
2949,I saw how to do CPR by watching the life guards,1.1478260869565218,0.0375518522994091,115,100,13,2
2950,Now you know how Shamu feels.,1.1478260869565218,0.0375518522994091,115,100,13,2
2951,We are both mammals after all.,1.1478260869565218,0.0395309614405387,115,101,11,3
2952,just show me how to love you,1.1478260869565218,0.0414156035053224,115,102,9,4
2953,"Next time, specify which ""Wilson"" you're yelling at.",1.1478260869565218,0.0395309614405387,115,101,11,3
2954,"Beach volleyball, any...!",1.1478260869565218,0.0375518522994091,115,100,13,2
2955,Quit squirming! You said I could be big spoon.,1.1478260869565218,0.0395309614405387,115,101,11,3
2956,Sometimes it's really hard to have a balanced diet.,1.1478260869565218,0.0375518522994091,115,100,13,2
2957,This ocean isn't big enough for the both of us.,1.1478260869565218,0.0432181387267753,115,103,7,5
2958,"Next time you ask to be stranded on a desert island with Moby Dick, be more specific.",1.1478260869565218,0.0375518522994091,115,100,13,2
2959,At least the island isn't deserted.,1.1478260869565218,0.0414156035053224,115,102,9,4
2960,"Hey, get off me, I was beached here first.",1.1478260869565218,0.0375518522994091,115,100,13,2
2961,"Gilligan, is that you?",1.1478260869565218,0.0354624633918728,115,99,15,1
2962,"So you see, Cap’n, I was just playing hard to get.",1.1478260869565218,0.0332420066861674,115,98,17,0
2963,"""But you're taller,"" you said. ""Get that damn seagull out of the tree,"" you said.",1.1478260869565218,0.0375518522994091,115,100,13,2
2964,Oops.,1.1478260869565218,0.0395309614405387,115,101,11,3
2965,"Who said, ""...teach a man to fish...""?",1.1478260869565218,0.0375518522994091,115,100,13,2
2966,Some Beach!,1.147540983606557,0.0397665098781708,122,108,10,4
2967,I should’ve know a pet whale was a bad idea.,1.146551724137931,0.0329788227556558,116,99,17,0
2968,"Dude, you act like you've never seen a humpback whale before.",1.146551724137931,0.0351785131554791,116,100,15,1
2969,"Sorry, I thought you were Ahab.",1.146551724137931,0.0410767927213652,116,103,9,4
2970,Oops. I thought you were away on holiday at this time of year.,1.1403508771929824,0.0391597688861529,114,101,10,3
2971,"So you think you are stranded, do you?",1.1403508771929824,0.0371245485372136,114,100,12,2
2972,"In hindsight, using plankton as deodorant was maybe not the best idea.",1.1403508771929824,0.0391597688861529,114,101,10,3
2973,"There, no more whaling songs from this idiot.",1.1403508771929824,0.0391597688861529,114,101,10,3
2974,At least I left you with both legs this time Ahab,1.1403508771929824,0.0429418011902956,114,103,6,5
2975,Found you!,1.1403508771929824,0.0349710838975138,114,99,14,1
2976,"Sorry, since getting kicked out of Sea World, I am space challenged.",1.1403508771929824,0.0349710838975138,114,99,14,1
2977,Free Willy's open audition.,1.1403508771929824,0.0371245485372136,114,100,12,2
2978,"help me you fool, i'm beached!",1.1403508771929824,0.0391597688861529,114,101,10,3
2979,Survivor sandwich!,1.1403508771929824,0.0349710838975138,114,99,14,1
2980,Ahab's nephew? I had no idea! Honest.,1.1403508771929824,0.0391597688861529,114,101,10,3
2981,"""Uncle"" or say ""Orca"".",1.1403508771929824,0.0349710838975138,114,99,14,1
2982,Sorry. I was overcome by an overwhelming urge to return to the land.,1.1403508771929824,0.0371245485372136,114,100,12,2
2983,So why should I call you Ishmael?,1.1403508771929824,0.0371245485372136,114,100,12,2
2984,I don't understand. Why do you feel I'm a burden?,1.1403508771929824,0.0349710838975138,114,99,14,1
2985,Sorry our visit is short-lived.,1.1403508771929824,0.0391597688861529,114,101,10,3
2986,I stole your seat?,1.1403508771929824,0.0391597688861529,114,101,10,3
2987,I heard you could use the company.,1.1403508771929824,0.0371245485372136,114,100,12,2
2988,Your wife paid me a small fortune to find you.,1.1403508771929824,0.0391597688861529,114,101,10,3
2989,"C'mon, you were dead inside anyway.",1.1403508771929824,0.0410943170565212,114,102,8,4
2990,Please don't leave me!,1.1403508771929824,0.0371245485372136,114,100,12,2
2991,So then I said...listen Ishmael.....,1.1403508771929824,0.0391597688861529,114,101,10,3
2992,Trigger warning: Whale.,1.1403508771929824,0.0326760051695731,114,98,16,0
2993,Beached. Bummed.,1.1403508771929824,0.0391597688861529,114,101,10,3
2994,Got him! That was one honking big mosquito on your back.,1.1403508771929824,0.0410943170565212,114,102,8,4
2995,"I'm glad you could see me on short notice doc, the toothache is killing me.",1.1403508771929824,0.0410943170565212,114,102,8,4
2996,"Okay, Pinocchio, you can get out now! It seems that we've found Geppetto",1.1403508771929824,0.0391597688861529,114,101,10,3
2997,It's your turn to sleep on the wet spot.,1.1403508771929824,0.0349710838975138,114,99,14,1
2998,The best and worse day in the life of a castaway ...minutes after being spotted by rescue ship...,1.1403508771929824,0.0371245485372136,114,100,12,2
2999,"Oops, I guess I've never been much good at island hopping.",1.1403508771929824,0.0349710838975138,114,99,14,1
3000,"Let me go and you can have my best friend, the tree.",1.1403508771929824,0.0429418011902956,114,103,6,5
3001,So sorry-absolutely no sense of direction.,1.1403508771929824,0.0349710838975138,114,99,14,1
3002,Let's rethink that plan to use the palm tree as a catapult,1.1403508771929824,0.0371245485372136,114,100,12,2
3003,"Well, enough about me, what do you think we should do?",1.1403508771929824,0.0371245485372136,114,100,12,2
3004,Think of it as a chance to get out of the sun.,1.1403508771929824,0.0349710838975138,114,99,14,1
3005,Whoops. Just wanted to try it out while it was still here.,1.1403508771929824,0.0410943170565212,114,102,8,4
3006,I can't believe you don't have Uber here yet.,1.1403508771929824,0.0371245485372136,114,100,12,2
3007,"Sorry, Matey...thought this was my wife.",1.1403508771929824,0.0410943170565212,114,102,8,4
3008,My mother Moby sends her regards.,1.1403508771929824,0.0429418011902956,114,103,6,5
3009,John Done,1.1403508771929824,0.0391597688861529,114,101,10,3
3010,Uncle! Uncle! Uncle!,1.1403508771929824,0.0371245485372136,114,100,12,2
3011,This'll put an end to your wailing.,1.1403508771929824,0.0391597688861529,114,101,10,3
3012,"Ahoy, you there, Ishmael? It's you I'm calling.",1.1403508771929824,0.0410943170565212,114,102,8,4
3013,I promise I'll never turn my back on you ever again!,1.1403508771929824,0.0391597688861529,114,101,10,3
3014,"Hey, have you ever considered the benefits of a Vegan diet?",1.1403508771929824,0.0371245485372136,114,100,12,2
3015,Please read me one more story before bedtime.,1.1403508771929824,0.0349710838975138,114,99,14,1
3016,''Is it too late to cancel my whale watch tour.'',1.1403508771929824,0.0391597688861529,114,101,10,3
3017,Ironic you escaped Moby Dick,1.1403508771929824,0.0410943170565212,114,102,8,4
3018,Sorry! I was just working on my beached body.,1.1403508771929824,0.0391597688861529,114,101,10,3
3019,Of all the dirt piles in all the oceans in all the world you had to beach your blubber on mine.,1.1403508771929824,0.0371245485372136,114,100,12,2
3020,Sorry dude. We were here first.,1.1403508771929824,0.0391597688861529,114,101,10,3
3021,"""Hey, I know 'no man is an island' but that doesn't include whales"".",1.1403508771929824,0.0391597688861529,114,101,10,3
3022,Call back later. The reception is terrible.,1.1403508771929824,0.0371245485372136,114,100,12,2
3023,"Oh, sorry! Pardon my breach of etiquette...",1.1403508771929824,0.0391597688861529,114,101,10,3
3024,"A little help, please.",1.1403508771929824,0.0410943170565212,114,102,8,4
3025,"Sorry man, it looks like a failure of my new pre-collision braking system.",1.1403508771929824,0.0371245485372136,114,100,12,2
3026,I should have asked for chicken,1.1403508771929824,0.0391597688861529,114,101,10,3
3027,Can I ride on top please?,1.1403508771929824,0.0391597688861529,114,101,10,3
3028,I wonder how long it will be before he can hunt for food on his own,1.1403508771929824,0.0410943170565212,114,102,8,4
3029,I guess they won't be calling you Ishmael any longer,1.1403508771929824,0.0349710838975138,114,99,14,1
3030,You are right. This island is too small for both both of us.,1.1403508771929824,0.0410943170565212,114,102,8,4
3031,"Say ""uncle"" Ahab, say ""uncle,"" said the Mobydick.",1.1403508771929824,0.0410943170565212,114,102,8,4
3032,Evolution really should have given me bigger legs!,1.1403508771929824,0.0429418011902956,114,103,6,5
3033,"Jonah, hitchhikers should'nt complain where they're dropped off!",1.1403508771929824,0.0391597688861529,114,101,10,3
3034,I don't think you can be a lap pet.,1.1403508771929824,0.0391597688861529,114,101,10,3
3035,"Sorry, this was the only beach I could find.",1.1403508771929824,0.0410943170565212,114,102,8,4
3036,This is a massive breach of trust...,1.1403508771929824,0.0371245485372136,114,100,12,2
3037,"Hmm...I guess, on second thought, that I should have taken the bottom bunk.",1.1403508771929824,0.0410943170565212,114,102,8,4
3038,The fish smell gets me too.,1.1403508771929824,0.0391597688861529,114,101,10,3
3039,This is what happens when you don't add me to your Linkedin network.,1.1403508771929824,0.0349710838975138,114,99,14,1
3040,You're batteries fine... but you're a little low on oil.,1.1403508771929824,0.0391597688861529,114,101,10,3
3041,I'm going to flip this property for double when the sea levels rise.,1.1403508771929824,0.0410943170565212,114,102,8,4
3042,I said UNCLE!,1.1403508771929824,0.0371245485372136,114,100,12,2
3043,Enough of the yoho whaling chanteys,1.1403508771929824,0.0391597688861529,114,101,10,3
3044,"""So, what record album did ya bring?",1.1403508771929824,0.0371245485372136,114,100,12,2
3045,"Oh sorry, you meant the book?",1.1403508771929824,0.0371245485372136,114,100,12,2
3046,My travel agent will NOT be getting a good Yelp review.,1.1403508771929824,0.0371245485372136,114,100,12,2
3047,Are you sure your name's not Ahab?,1.1403508771929824,0.0371245485372136,114,100,12,2
3048,Invasive species management one island at a time.,1.1403508771929824,0.0371245485372136,114,100,12,2
3049,"I always like the idea of tapas, but it leaves me unsatisfied.",1.1403508771929824,0.0447130147115116,114,104,4,6
3050,I don't think there is room for both of us on this island.,1.1403508771929824,0.0349710838975138,114,99,14,1
3051,You find me an optometrist and I'll watch out.,1.1403508771929824,0.0410943170565212,114,102,8,4
3052,You didn't swipe right?,1.1403508771929824,0.0391597688861529,114,101,10,3
3053,"No, I'm the Wicked Whale of the East.",1.1403508771929824,0.0391597688861529,114,101,10,3
3054,"On the bright side, I've got a large bolus of ambergris just for you.",1.1403508771929824,0.0349710838975138,114,99,14,1
3055,The real story of Robinson Crusoe. Killed by a love starved near sighted whale.,1.1403508771929824,0.0371245485372136,114,100,12,2
3056,HeyMoby! I got here first!,1.1403508771929824,0.0391597688861529,114,101,10,3
3057,"Oh NO! Wrong coordinates, again.",1.1403508771929824,0.0371245485372136,114,100,12,2
3058,Call me Moby Prick.,1.1403508771929824,0.0410943170565212,114,102,8,4
3059,Clumsy me. When will I learn to watch where I'm going?,1.1403508771929824,0.0371245485372136,114,100,12,2
3060,"While you're under there, could you replace my intake manifold gasket?",1.1403508771929824,0.0371245485372136,114,100,12,2
3061,Sorry Jonah. I missed you.,1.1403508771929824,0.0410943170565212,114,102,8,4
3062,"Mmm, crunchy and chewy!!",1.1403508771929824,0.0349710838975138,114,99,14,1
3063,We should consider reducing the degree of difficulty in our synchronized swimming routine or we'll never qualify for the 2020 Olympics.,1.1403508771929824,0.0371245485372136,114,100,12,2
3064,I feel like a beached whale.,1.1403508771929824,0.0391597688861529,114,101,10,3
3065,"I swear, I had the barnacle dream again!",1.1403508771929824,0.0371245485372136,114,100,12,2
3066,I thought you were going to jump first.,1.1403508771929824,0.0410943170565212,114,102,8,4
3067,#betterthantrump,1.1403508771929824,0.0447130147115116,114,104,4,6
3068,....and to think that it dropped Dorothy's house onto the Wicked Witch.,1.1403508771929824,0.0410943170565212,114,102,8,4
3069,Sorry--it was my first attempt to jump the shark.,1.1403508771929824,0.0371245485372136,114,100,12,2
3070,Bait! And Switch!,1.1403508771929824,0.0391597688861529,114,101,10,3
3071,"Honey, I went whale watching.",1.1403508771929824,0.0371245485372136,114,100,12,2
3072,"Seriously, my whale oil is down a quart?",1.1403508771929824,0.0391597688861529,114,101,10,3
3073,Most people set their pickup location on the edge of the island.,1.1403508771929824,0.0391597688861529,114,101,10,3
3074,All these years I thought I was a Humpback.,1.1403508771929824,0.0371245485372136,114,100,12,2
3075,Having a whale of a time aren't we?,1.1403508771929824,0.0391597688861529,114,101,10,3
3076,No Whale is to big to Fail.,1.1403508771929824,0.0371245485372136,114,100,12,2
3077,nice place ya got here.,1.1403508771929824,0.0371245485372136,114,100,12,2
3078,Who did your root canal ?,1.1403508771929824,0.0391597688861529,114,101,10,3
3079,I thought whales were beached not islanded.,1.1403508771929824,0.0391597688861529,114,101,10,3
3080,"Like I said, you do not look like a beached whale in that swimsuit.",1.1403508771929824,0.0371245485372136,114,100,12,2
3081,I am eating protein and veggies and drinking plenty of water.,1.1403508771929824,0.0391597688861529,114,101,10,3
3082,"Oh, Jonah -- at last we're alone!",1.1403508771929824,0.0371245485372136,114,100,12,2
3083,I just want to be loved.,1.1391304347826088,0.036820542225567,115,101,12,2
3084,I love these single serving islands of veggies and meat.,1.1391304347826088,0.0346871305888516,115,100,14,1
3085,I caught a Pokemon,1.1391304347826088,0.0388369364276005,115,102,10,3
3086,He then realized he probably wouldn't make the cut for the dolphin show.,1.1391304347826088,0.0407536861201315,115,103,8,4
3087,I caught one!,1.1391304347826088,0.0407536861201315,115,103,8,4
3088,"Hey, what's the wifi password?",1.1391304347826088,0.0388369364276005,115,102,10,3
3089,Can you push me back into the ocean?,1.1391304347826088,0.0388369364276005,115,102,10,3
3090,Greetings from the Seaworld escapees.,1.1391304347826088,0.036820542225567,115,101,12,2
3091,"Hi ho, the wicked witch is dead!",1.1391304347826088,0.036820542225567,115,101,12,2
3092,"Oops, my bad. I was just trying to catch some air.",1.1391304347826088,0.036820542225567,115,101,12,2
3093,"Eeek, a mouse!",1.1391304347826088,0.0346871305888516,115,100,14,1
3094,I can already tell this place is understaffed!,1.1391304347826088,0.0346871305888516,115,100,14,1
3095,I'm right here if you need to talk.,1.1391304347826088,0.0407536861201315,115,103,8,4
3096,Have you seen Dory?,1.1391304347826088,0.0346871305888516,115,100,14,1
3097,You just looked really lonely up here.,1.1391304347826088,0.0346871305888516,115,100,14,1
3098,Why you don't play Marco Polo with a whale,1.137931034482759,0.0404186333967127,116,104,8,4
3099,"Technically I've won this one, Moby.",1.137931034482759,0.0321553382151832,116,100,16,0
3100,Don't sneak up on me like that.,1.1339285714285714,0.0390844705174772,112,100,9,3
3101,"At last, Herman finds his Muse.",1.1339285714285714,0.0347252863757986,112,98,13,1
3102,"Mr. Dick -er- may I call you Moby? You've run aground! If you wiggle slowly while I lift up, I think we can free you-up and get you back into the water.",1.1339285714285714,0.0410910087063667,112,101,7,4
3103,Mind if I stay at your place for a few days en route to Hawaii?,1.1339285714285714,0.0390844705174772,112,100,9,3
3104,Great. Now just a little to the left.,1.1339285714285714,0.0410910087063667,112,101,7,4
3105,One way of knowing it's not your day.............,1.1339285714285714,0.0390844705174772,112,100,9,3
3106,"And just roughly,how long would you say is a whale 'breather'.",1.1339285714285714,0.0369691854759661,112,99,11,2
3107,It hurts to fall on some guy's key.,1.1339285714285714,0.0369691854759661,112,99,11,2
3108,"Just give me a push, will ya?",1.1339285714285714,0.0323260011910855,112,97,15,0
3109,You're such a dick. Get off me!,1.1339285714285714,0.0369691854759661,112,99,11,2
3110,You'd prefer a volleyball?,1.1339285714285714,0.0390844705174772,112,100,9,3
3111,"I know, I know... more air!",1.1339285714285714,0.0347252863757986,112,98,13,1
3112,I will build a great whale - and nobody builds a whale better than me. Believe me.,1.1339285714285714,0.0369691854759661,112,99,11,2
3113,I was feeling lonely.,1.1339285714285714,0.0369691854759661,112,99,11,2
3114,Do you mind moving to the right just bit?,1.1339285714285714,0.0390844705174772,112,100,9,3
3115,Um...you're on my hair.,1.1339285714285714,0.0347252863757986,112,98,13,1
3116,"So tell me, is it Crusoe or Caruso?",1.1339285714285714,0.0390844705174772,112,100,9,3
3117,Not exactly the female I was dreaming about.,1.1339285714285714,0.0323260011910855,112,97,15,0
3118,Jonah? I've a feeling we're not in the Tigris anymore.,1.1339285714285714,0.0390844705174772,112,100,9,3
3119,"I said, ""Think fast!""",1.1339285714285714,0.0347252863757986,112,98,13,1
3120,"A friend at l-- oh, damn.",1.1339285714285714,0.0369691854759661,112,99,11,2
3121,Dammit! I knew I should have turned left at the reef.,1.1339285714285714,0.0410910087063667,112,101,7,4
3122,I'm on a timeout.,1.1339285714285714,0.0369691854759661,112,99,11,2
3123,You should buy a lottery ticket.,1.1339285714285714,0.0369691854759661,112,99,11,2
3124,Snapchat: Having a whale of a time!,1.1339285714285714,0.0323260011910855,112,97,15,0
3125,The Genie said you had wished for the world's biggest hug.,1.1339285714285714,0.0369691854759661,112,99,11,2
3126,I'm here to rescue you!,1.1339285714285714,0.0390844705174772,112,100,9,3
3127,It's a boy!,1.1339285714285714,0.0369691854759661,112,99,11,2
3128,When wishes go bad.,1.1339285714285714,0.0390844705174772,112,100,9,3
3129,"If it's any consolation, you speak ""whale"" very well.",1.1339285714285714,0.0347252863757986,112,98,13,1
3130,Touchdown!,1.1339285714285714,0.0369691854759661,112,99,11,2
3131,"So anyway, this island is actually the top of underwater mountain that is over a mile high! Isn't that nuts? Are you listening? Can you still here me?",1.1339285714285714,0.0390844705174772,112,100,9,3
3132,I promise not to step on your toes.,1.1339285714285714,0.0347252863757986,112,98,13,1
3133,"""NO-MAN"" is an island...now",1.1339285714285714,0.0369691854759661,112,99,11,2
3134,"'Damn, I hate it when I get something stuck in my teeth.'",1.1339285714285714,0.0369691854759661,112,99,11,2
3135,And I was worried about getting sunburnt.,1.1339285714285714,0.0369691854759661,112,99,11,2
3136,I don't give a damn what the research indicates -- I'm flossing!,1.1339285714285714,0.0323260011910855,112,97,15,0
3137,Someone will come soon. I have a tracking device on me. I saw it on Shark Week.,1.1339285714285714,0.0347252863757986,112,98,13,1
3138,"You called Uber, right? Where ya going?",1.1339285714285714,0.0347252863757986,112,98,13,1
3139,"Don't worry, the tide's going out.",1.1339285714285714,0.0323260011910855,112,97,15,0
3140,The son of a beach...,1.1339285714285714,0.0369691854759661,112,99,11,2
3141,Sorry about the wait.,1.1339285714285714,0.0410910087063667,112,101,7,4
3142,We've got to stop meeting like this.,1.1339285714285714,0.0390844705174772,112,100,9,3
3143,You were running out of food anyway!,1.1339285714285714,0.0410910087063667,112,101,7,4
3144,I hate it when you sing Baby Beluga.,1.1339285714285714,0.0390844705174772,112,100,9,3
3145,Oops... I think I'm beached.,1.1339285714285714,0.0369691854759661,112,99,11,2
3146,Use the roots to clear my back molars.,1.1339285714285714,0.0369691854759661,112,99,11,2
3147,I don't like sharing an island either.,1.1339285714285714,0.0323260011910855,112,97,15,0
3148,That whistle sounds just like my mating call.,1.1339285714285714,0.0369691854759661,112,99,11,2
3149,I overshot the school of krill,1.1339285714285714,0.0347252863757986,112,98,13,1
3150,The Lannisters send their regards.,1.1339285714285714,0.0369691854759661,112,99,11,2
3151,Um...it's not like I can just move...,1.1339285714285714,0.0410910087063667,112,101,7,4
3152,My usual therapist goes to the beach in August.,1.1339285714285714,0.0410910087063667,112,101,7,4
3153,I told you carrying me across the threshold was a bad idea,1.1339285714285714,0.0369691854759661,112,99,11,2
3154,You're the one who brought up Evil Knievel,1.1339285714285714,0.0347252863757986,112,98,13,1
3155,AMERICA UNDER A TRUMP PRESIDENCY!,1.1339285714285714,0.0369691854759661,112,99,11,2
3156,Damn. It has meat in it.,1.1339285714285714,0.0390844705174772,112,100,9,3
3157,I love you too!,1.1339285714285714,0.0347252863757986,112,98,13,1
3158,What did you expect? Every other gag for this cartoon genre's already been tried!,1.1339285714285714,0.0369691854759661,112,99,11,2
3159,Mopey Dick,1.1339285714285714,0.0410910087063667,112,101,7,4
3160,Now do you understand why no fishing is allowed?,1.1339285714285714,0.0347252863757986,112,98,13,1
3161,Out of all the islands in all the world you had to crash mine?,1.1339285714285714,0.0390844705174772,112,100,9,3
3162,At times evolution seemed a cruel joke--how many whales would have to die before they grew legs the right size?,1.1339285714285714,0.0369691854759661,112,99,11,2
3163,Desert island vacation my ass!,1.1339285714285714,0.0369691854759661,112,99,11,2
3164,Surf's up.,1.1339285714285714,0.0347252863757986,112,98,13,1
3165,"A table for one, please.",1.1339285714285714,0.0369691854759661,112,99,11,2
3166,"Let me hear you say ""uncle """,1.1339285714285714,0.0390844705174772,112,100,9,3
3167,"So that's why it's ""beaching"" not ""islanding"".",1.1339285714285714,0.0410910087063667,112,101,7,4
3168,"The way we've heard it is ""Jumping the Human"".",1.1339285714285714,0.0347252863757986,112,98,13,1
3169,"Quit blubbering and swim, Dang it!",1.1339285714285714,0.0369691854759661,112,99,11,2
3170,I think that trampoline was a bad idea.,1.1339285714285714,0.0369691854759661,112,99,11,2
3171,"Darn, squashed another one.",1.1339285714285714,0.0390844705174772,112,100,9,3
3172,I sing and wail and no one listens to me.,1.1339285714285714,0.0369691854759661,112,99,11,2
3173,"Forget waiting. It's high tide already, you just have to push.",1.1339285714285714,0.0347252863757986,112,98,13,1
3174,"Not tonight, I have some headache.",1.1339285714285714,0.0410910087063667,112,101,7,4
3175,"Well it’s not my fault you found me so easily, all the good hiding spots were taken.",1.1339285714285714,0.0369691854759661,112,99,11,2
3176,Cured the toothache.,1.1339285714285714,0.0369691854759661,112,99,11,2
3177,"'Call me Ishmael!' Get it? Call me anything you want, but don't call me late for dinner. Hey, this is going to be a real hoot! I didn't catch your name.",1.1339285714285714,0.0369691854759661,112,99,11,2
3178,Did somebody order a whale?,1.1339285714285714,0.0390844705174772,112,100,9,3
3179,this is not how i pictured my first threeway,1.1339285714285714,0.0410910087063667,112,101,7,4
3180,"I wanted to try beaching, but I wasn't ready to fully commit.",1.1339285714285714,0.0369691854759661,112,99,11,2
3181,". . . and the little one said, roll over, roll over . . .",1.1339285714285714,0.0369691854759661,112,99,11,2
3182,"It's not like this is a blast for me either, you know.",1.1339285714285714,0.0347252863757986,112,98,13,1
3183,Word is you're a psychiatrist and there's a few things I need to get off my chest.,1.1339285714285714,0.0369691854759661,112,99,11,2
3184,"Stop being a dick, Moby, and lemme out of here!",1.1339285714285714,0.0390844705174772,112,100,9,3
3185,Sorry I was a bit short on my jump.,1.1339285714285714,0.0369691854759661,112,99,11,2
3186,All lives matter.,1.1339285714285714,0.0390844705174772,112,100,9,3
3187,"No, we do not consider this 'a whale of a good time'.",1.1339285714285714,0.0390844705174772,112,100,9,3
3188,"""Work Hard,"" they said. I'd ""Land the Whale,"" they said.",1.1339285714285714,0.0369691854759661,112,99,11,2
3189,Well at least I'm finally getting some shade.,1.1339285714285714,0.0369691854759661,112,99,11,2
3190,"'I said ""Wilson""... not ""Whale""!'",1.1339285714285714,0.0390844705174772,112,100,9,3
3191,So when are we going to Netflix and chill?,1.1339285714285714,0.0390844705174772,112,100,9,3
3192,Sorry- I don't have insurance.,1.1339285714285714,0.0430040248974659,112,102,5,5
3193,Have you seen Nemo?,1.1339285714285714,0.0347252863757986,112,98,13,1
3194,I found the splinter!,1.1339285714285714,0.0390844705174772,112,100,9,3
3195,"I said, 'on a desert island with Raquel Welch. Welch! Not whale.'",1.1339285714285714,0.0347252863757986,112,98,13,1
3196,His bottle-message requested a Whopper.,1.1339285714285714,0.0369691854759661,112,99,11,2
3197,"Sorry, buddy. Mistook you for Queequeg.",1.1339285714285714,0.0390844705174772,112,100,9,3
3198,Needs a little Ginger.,1.1339285714285714,0.0410910087063667,112,101,7,4
3199,"On the other hand, if I teach you to whale . . .",1.1339285714285714,0.0390844705174772,112,100,9,3
3200,Have you seen my aardvark?,1.1339285714285714,0.0390844705174772,112,100,9,3
3201,One size befalls all.,1.1339285714285714,0.0369691854759661,112,99,11,2
3202,Who knew there was a Wicked Witch of the Caribbean?,1.1339285714285714,0.0369691854759661,112,99,11,2
3203,*muffled sounds of a dude sucking off a whale*,1.1339285714285714,0.0430040248974659,112,102,5,5
3204,Squatter's Rights denied.,1.1339285714285714,0.0347252863757986,112,98,13,1
3205,I warned you I wasn't going to put up with any more of your blubber-shaming.,1.1339285714285714,0.0390844705174772,112,100,9,3
3206,You should've moved to Canada.,1.1339285714285714,0.0369691854759661,112,99,11,2
3207,"For what it's worth, I said SOS, not SIT.",1.1339285714285714,0.0390844705174772,112,100,9,3
3208,Er... is the Heimlich maneuver really appropriate here?,1.1339285714285714,0.0369691854759661,112,99,11,2
3209,"Oh, you said you wanted the BOOK! My bad.",1.1339285714285714,0.0369691854759661,112,99,11,2
3210,"The opening scene from ""White Whales Don't Jump""",1.1339285714285714,0.0369691854759661,112,99,11,2
3211,I'm blue.,1.1339285714285714,0.0347252863757986,112,98,13,1
3212,My bad - I thought you were krill...,1.1339285714285714,0.0390844705174772,112,100,9,3
3213,And here I thought Moby Dick was just a story.,1.1339285714285714,0.0390844705174772,112,100,9,3
3214,Whale this is awkward,1.1339285714285714,0.0369691854759661,112,99,11,2
3215,You were always more of a Squishmael anyway,1.1339285714285714,0.0347252863757986,112,98,13,1
3216,"Jerry, the tropical marine dentist, hated early morning whale appointments.",1.1339285714285714,0.0369691854759661,112,99,11,2
3217,Why the long face?,1.1339285714285714,0.0369691854759661,112,99,11,2
3218,Flukes of Nature.,1.1339285714285714,0.0347252863757986,112,98,13,1
3219,Melvin finally found a landlord who would let him keep his pet whale Moby.,1.1339285714285714,0.0390844705174772,112,100,9,3
3220,"Frustratingly, Bob's Sperm was once again displaying motility problems.",1.1339285714285714,0.0390844705174772,112,100,9,3
3221,The Great White Belly Flop,1.1339285714285714,0.0390844705174772,112,100,9,3
3222,Looks like I could use some new contacts.,1.1339285714285714,0.0410910087063667,112,101,7,4
3223,Animal Planet? Seriously?,1.1339285714285714,0.0390844705174772,112,100,9,3
3224,"I came, I saw, I beached.",1.1339285714285714,0.0369691854759661,112,99,11,2
3225,Would you be interested in a timeshare?,1.1339285714285714,0.0390844705174772,112,100,9,3
3226,"Ha, wrong again. Whale crushes man.",1.1339285714285714,0.0323260011910855,112,97,15,0
3227,Do you have any flares?,1.1339285714285714,0.0369691854759661,112,99,11,2
3228,"So, how did you get here?",1.1339285714285714,0.0369691854759661,112,99,11,2
3229,"On second thought, maybe you should try to flag the ship.",1.1339285714285714,0.0369691854759661,112,99,11,2
3230,I've been much better about flossing.,1.1339285714285714,0.0390844705174772,112,100,9,3
3231,Can I borrow some sunscreen?,1.1339285714285714,0.0347252863757986,112,98,13,1
3232,"Hey, can you rub sunblock on my back?",1.1339285714285714,0.0390844705174772,112,100,9,3
3233,"Oops, I'm sorry, I wasn't looking where I was going. Did you happen to see a school of fish pass by?",1.1339285714285714,0.0369691854759661,112,99,11,2
3234,I need a cuddle.,1.1339285714285714,0.0390844705174772,112,100,9,3
3235,"On the upside, we're no longer an endangered species.",1.1339285714285714,0.0369691854759661,112,99,11,2
3236,I was just trying to help.,1.1339285714285714,0.0390844705174772,112,100,9,3
3237,"Tragically the bending of the light made her look smaller, and the island look bigger.",1.1327433628318584,0.0344370125711156,113,99,13,1
3238,I am sorry Wilson.,1.1327433628318584,0.0366597278729431,113,100,11,2
3239,"Honey, I have even worse news.",1.1327433628318584,0.0366597278729431,113,100,11,2
3240,I meant I'd wish for the book.,1.1327433628318584,0.0366597278729431,113,100,11,2
3241,So you're NOT running a special on krill today?,1.1327433628318584,0.0344370125711156,113,99,13,1
3242,I was hoping we could be friends.,1.1327433628318584,0.0387551733399983,113,101,9,3
3243,"Sorry, the wind caught the frisbee and blew it back toward...never mind.",1.1327433628318584,0.0366597278729431,113,100,11,2
3244,This is not the kind of help I was asking for.,1.1327433628318584,0.0387551733399983,113,101,9,3
3245,"Sorry, no...I'm actually...off-white.",1.1327433628318584,0.0344370125711156,113,99,13,1
3246,"Ishmael, the safe word is harpoon!",1.1327433628318584,0.0344370125711156,113,99,13,1
3247,I told you we needed a bigger island!,1.1327433628318584,0.0344370125711156,113,99,13,1
